OP764653.1	Cervus elaphus xanthopygus	Cervus elaphus xanthopygus isolate chifeng291gong mitochondrion, complete genome
OP764652.1	Cervus elaphus alashanicus	Cervus elaphus alashanicus isolate ningxiamu6 mitochondrion, complete genome
OP764651.1	Cervus elaphus alashanicus	Cervus elaphus alashanicus isolate YC1 mitochondrion, complete genome
OP764650.1	Cervus elaphus xanthopygus	Cervus elaphus xanthopygus isolate chifengA6mu mitochondrion, complete genome
NC_039923.1	Cervus elaphus kansuensis	Cervus elaphus kansuensis isolate DG1 mitochondrion, complete genome
NC_019810.1	Dictyocaulus viviparus	Dictyocaulus viviparus mitochondrion, complete genome
NC_019809.1	Dictyocaulus eckerti	Dictyocaulus eckerti mitochondrion, complete genome
NC_016172.1	Onchocerca flexuosa	Onchocerca flexuosa mitochondrion, complete genome
NC_014703.1	Cervus canadensis songaricus	Cervus elaphus songaricus mitochondrion, complete genome
NC_007704.2	Cervus elaphus	Cervus elaphus mitochondrion, complete genome
NC_013840.1	Cervus hanglu yarkandensis	Cervus elaphus yarkandensis mitochondrion, complete genome
NC_013836.1	Cervus elaphus xanthopygus	Cervus elaphus xanthopygus mitochondrion, complete genome
NC_013834.1	Cervus nippon hortulorum	Cervus nippon hortulorum mitochondrion, complete genome
NC_007703.1	Rangifer tarandus	Rangifer tarandus mitochondrion, complete genome
OL679922.1	Cervus elaphus	Cervus elaphus barbarus isolate TUN1 mitochondrion, complete genome
OL679921.1	Cervus elaphus	Cervus elaphus italicus isolate MES2 mitochondrion, complete genome
OL679920.1	Cervus elaphus	Cervus elaphus isolate MES1 mitochondrion, complete genome
OL679919.1	Cervus elaphus	Cervus elaphus maral isolate MAR1 mitochondrion, complete genome
OL679918.1	Cervus elaphus	Cervus elaphus isolate EAST3 mitochondrion, complete genome
OL679917.1	Cervus elaphus	Cervus elaphus isolate EAST2 mitochondrion, complete genome
OL679916.1	Cervus elaphus	Cervus elaphus isolate EAST1 mitochondrion, complete genome
OL679915.1	Cervus elaphus	Cervus elaphus isolate WEST4 mitochondrion, complete genome
OL679914.1	Cervus elaphus	Cervus elaphus isolate WEST3 mitochondrion, complete genome
OL679913.1	Cervus elaphus	Cervus elaphus isolate WEST2 mitochondrion, complete genome
OL679912.1	Cervus elaphus	Cervus elaphus isolate WEST1 mitochondrion, complete genome
JX519460.1	Dictyocaulus viviparus	Dictyocaulus viviparus mitochondrion, complete genome
JX519459.1	Dictyocaulus eckerti	Dictyocaulus eckerti mitochondrion, complete genome
KX449334.1	Cervus elaphus macneilli	Cervus elaphus macneilli mitochondrion, complete genome
MH513320.1	Cervus elaphus kansuensis	Cervus elaphus kansuensis isolate DG1 mitochondrion, complete genome
MF872248.1	Cervus elaphus	Cervus elaphus isolate ZMUC5 mitochondrion, complete genome
MF872247.1	Cervus elaphus	Cervus elaphus isolate ZMUC2 mitochondrion, complete genome
HQ191429.1	Cervus canadensis songaricus	Cervus elaphus songaricus mitochondrion, complete genome
GU457435.1	Cervus hanglu yarkandensis	Cervus elaphus yarkandensis mitochondrion, complete genome
GU457434.1	Cervus elaphus xanthopygus	Cervus elaphus xanthopygus mitochondrion, complete genome
GU457433.1	Cervus nippon hortulorum	Cervus nippon hortulorum mitochondrion, complete genome
KU942399.1	Cervus elaphus alxaicus	Cervus elaphus alxaicus mitochondrion, complete genome
KT290948.1	Cervus elaphus hippelaphus	Cervus elaphus hippelaphus mitochondrion, complete genome
KP172593.1	Cervus elaphus	Cervus elaphus mitochondrion, complete genome
KJ025072.1	Cervus canadensis songaricus	Cervus elaphus songaricus mitochondrion, complete genome
KF906072.1	Cervus elaphus	Cervus elaphus isolate Anzick elk3 D-loop, complete sequence; mitochondrial
HQ214004.1	Onchocerca flexuosa	Onchocerca flexuosa mitochondrion, complete genome
AB245427.2	Cervus elaphus	Cervus elaphus mitochondrial DNA, complete genome
AB245426.1	Rangifer tarandus	Rangifer tarandus mitochondrial DNA, complete genome
