0	21	21	42.1	100.000	21	0.34	0	0	100	100	Formica cunicularia partial lw Rh gene for long-wavelength rhodopsin	Formica cunicularia	0	1	21	595	575
0	21	21	42.1	100.000	21	0.34	0	0	100	100	Tetraponera tessmanni long wavelength rhodopsin (LW Rh) gene, partial cds	Tetraponera tessmanni	0	1	21	586	566
0	21	21	42.1	100.000	21	0.34	0	0	100	100	Phaedon cochleariae genome assembly, chromosome: 9	Phaedon cochleariae	0	1	21	14220485	14220505
0	20	20	40.1	100.000	20	1.3	0	0	95	95	Diplolepis rosae voucher Dipros1 long-wavelength opsin gene, partial cds	Diplolepis rosae	0	2	21	159	140
0	20	20	40.1	100.000	20	1.3	0	0	95	95	Tetraponera variegata long wavelength rhodopsin (LW Rh) gene, partial cds	Tetraponera variegata	0	2	21	562	543
0	20	20	40.1	100.000	20	1.3	0	0	95	95	Tetraponera merita long wavelength rhodopsin (LW Rh) gene, partial cds	Tetraponera merita	0	2	21	562	543
0	20	20	40.1	100.000	20	1.3	0	0	95	95	Tetraponera manangotra long wavelength rhodopsin (LW Rh) gene, partial cds	Tetraponera manangotra	0	2	21	562	543
0	20	20	40.1	100.000	20	1.3	0	0	95	95	Tetraponera inermis long wavelength rhodopsin (LW Rh) gene, partial cds	Tetraponera inermis	0	2	21	562	543
0	20	20	40.1	100.000	20	1.3	0	0	95	95	Tetraponera hirsuta long wavelength rhodopsin (LW Rh) gene, partial cds	Tetraponera hirsuta	0	2	21	562	543
0	20	20	40.1	100.000	20	1.3	0	0	95	95	Tetraponera hespera long wavelength rhodopsin (LW Rh) gene, partial cds	Tetraponera hespera	0	2	21	562	543
1	21	21	42.1	100.000	21	0.34	0	0	100	100	Iberoformica subrufa partial lw Rh gene for long-wavelength rhodopsin	Iberoformica subrufa	0	1	21	596	576
1	21	21	42.1	100.000	21	0.34	0	0	100	100	Cerapachys jovis partial lw Rh gene for long-wavelength rhodopsin	Cerapachys jovis	0	1	21	581	561
1	21	21	42.1	100.000	21	0.34	0	0	100	100	Tetraponera sahlbergii long wavelength rhodopsin (LW Rh) gene, partial cds	Tetraponera sahlbergii	0	1	21	567	547
1	21	21	42.1	100.000	21	0.34	0	0	100	100	Tetraponera rakotonis long wavelength rhodopsin (LW Rh) gene, partial cds	Tetraponera rakotonis	0	1	21	591	571
1	21	21	42.1	100.000	21	0.34	0	0	100	100	Tetraponera sp. psw104 long wavelength rhodopsin (LW Rh) gene, partial cds	Tetraponera sp. psw104	0	1	21	591	571
