0	20	20	40.1	100.000	20	1.3	0	0	91	91	Aplidium turbinatum genome assembly, chromosome: 1	Aplidium turbinatum	0	1	20	22260826	22260845
0	20	20	40.1	100.000	20	1.3	0	0	91	91	Poecilia reticulata genome assembly, chromosome: 1	Poecilia reticulata	0	2	21	32244717	32244698
0	19	19	38.2	100.000	19	5.3	0	0	86	86	PREDICTED: Chelonoidis abingdonii kelch like family member 11 (KLHL11), transcript variant X2, misc_RNA	Chelonoidis abingdonii	0	3	21	4583	4601
0	19	19	38.2	100.000	19	5.3	0	0	86	86	PREDICTED: Chelonoidis abingdonii kelch like family member 11 (KLHL11), transcript variant X1, mRNA	Chelonoidis abingdonii	0	3	21	5514	5532
0	19	19	38.2	100.000	19	5.3	0	0	86	86	Solanum pinnatisectum cultivar CGN17745 chromosome 12	Solanum pinnatisectum	0	1	19	61070995	61071013
0	19	19	38.2	100.000	19	5.3	0	0	86	86	Solanum tuberosum cultivar P8 chromosome 12	Solanum tuberosum	0	1	19	61137673	61137691
0	19	19	38.2	100.000	19	5.3	0	0	86	86	Solanum tuberosum cultivar MSH/14-112 chromosome 12	Solanum tuberosum	0	1	19	61108774	61108792
0	19	19	38.2	100.000	19	5.3	0	0	86	86	PREDICTED: Cannabis sativa calpain-type cysteine protease DEK1 (LOC115725590), transcript variant X2, mRNA	Cannabis sativa	0	1	19	2805	2823
0	19	19	38.2	100.000	19	5.3	0	0	86	86	PREDICTED: Cannabis sativa calpain-type cysteine protease DEK1 (LOC115725590), transcript variant X1, mRNA	Cannabis sativa	0	1	19	2814	2832
0	19	19	38.2	100.000	19	5.3	0	0	86	86	PREDICTED: Gopherus evgoodei kelch like family member 11 (KLHL11), mRNA	Gopherus evgoodei	0	3	21	5679	5697
1	21	21	42.1	100.000	21	0.34	0	0	95	95	Streptomyces sp. RPA4-2 chromosome, complete genome	Streptomyces sp. RPA4-2	0	2	22	4517036	4517056
1	21	21	42.1	100.000	21	0.34	0	0	95	95	MAG TPA_asm: Siphoviridae sp. isolate ct83l7	Siphoviridae sp.	0	2	22	29365	29345
1	19	19	38.2	100.000	19	5.3	0	0	86	86	Listeria monocytogenes strain ATCC 51775 chromosome, complete genome	Listeria monocytogenes	0	2	20	2202336	2202354
1	19	19	38.2	100.000	19	5.3	0	0	86	86	Alkalihalobacillus clausii strain DSM 8716 chromosome, complete genome	Alkalihalobacillus clausii	0	4	22	1922224	1922242
1	19	19	38.2	100.000	19	5.3	0	0	86	86	Alkalihalobacillus clausii strain DSM 8716 chromosome, complete genome	Alkalihalobacillus clausii	0	4	22	4245432	4245450
1	18	18	36.2	100.000	18	21	0	0	86	82	Alkalihalobacillus clausii strain DSM 8716 chromosome, complete genome	Alkalihalobacillus clausii	0	4	21	939229	939212
1	19	19	38.2	100.000	19	5.3	0	0	86	86	Listeria monocytogenes strain 10-0819 genome	Listeria monocytogenes serotype 1/2a str. 10-0819	0	2	20	2217258	2217276
1	19	19	38.2	100.000	19	5.3	0	0	86	86	Listeria monocytogenes serotype 1/2a str. 01-1468 genome	Listeria monocytogenes serotype 1/2a str. 01-1468	0	2	20	2233113	2233131
1	19	19	38.2	100.000	19	5.3	0	0	86	86	Epicampocera succincta genome assembly, chromosome: X	Epicampocera succincta	0	4	22	3524489	3524507
1	19	19	38.2	100.000	19	5.3	0	0	91	86	Epicampocera succincta genome assembly, chromosome: 1	Epicampocera succincta	0	4	22	33974713	33974731
1	18	18	36.2	100.000	18	21	0	0	91	82	Epicampocera succincta genome assembly, chromosome: 1	Epicampocera succincta	0	5	22	33857329	33857346
1	17	17	34.2	100.000	17	82	0	0	91	77	Epicampocera succincta genome assembly, chromosome: 1	Epicampocera succincta	0	3	19	69964414	69964430
1	16	16	32.2	100.000	16	326	0	0	91	73	Epicampocera succincta genome assembly, chromosome: 1	Epicampocera succincta	0	4	19	2459288	2459273
1	19	19	38.2	100.000	19	5.3	0	0	86	86	Epinotia nisella genome assembly, chromosome: 12	Epinotia nisella	0	4	22	11980406	11980424
1	19	19	38.2	100.000	19	5.3	0	0	86	86	Listeria monocytogenes strain FSL-N1-334 chromosome, complete genome	Listeria monocytogenes	0	2	20	913160	913178
2	19	19	38.2	100.000	19	5.3	0	0	86	86	MAG TPA_asm: Siphoviridae sp. isolate ctUjq1	Siphoviridae sp.	0	1	19	26454	26472
2	19	19	38.2	100.000	19	5.3	0	0	95	86	Thlaspi arvense genome assembly, chromosome: 4	Thlaspi arvense	0	2	20	28429274	28429256
2	21	17	34.2	95.238	20	82	0	0	95	95	Thlaspi arvense genome assembly, chromosome: 4	Thlaspi arvense	1	2	22	37649947	37649967
2	21	17	34.2	95.238	20	82	0	0	95	95	Thlaspi arvense genome assembly, chromosome: 4	Thlaspi arvense	1	2	22	9803010	9802990
2	16	16	32.2	100.000	16	326	0	0	95	73	Thlaspi arvense genome assembly, chromosome: 4	Thlaspi arvense	0	2	17	58434384	58434399
2	16	16	32.2	100.000	16	326	0	0	95	73	Thlaspi arvense genome assembly, chromosome: 4	Thlaspi arvense	0	2	17	59000037	59000052
2	16	16	32.2	100.000	16	326	0	0	95	73	Thlaspi arvense genome assembly, chromosome: 4	Thlaspi arvense	0	2	17	63124994	63125009
2	16	16	32.2	100.000	16	326	0	0	95	73	Thlaspi arvense genome assembly, chromosome: 4	Thlaspi arvense	0	2	17	12638662	12638647
2	16	16	32.2	100.000	16	326	0	0	95	73	Thlaspi arvense genome assembly, chromosome: 4	Thlaspi arvense	0	2	17	28560349	28560334
2	16	16	32.2	100.000	16	326	0	0	95	73	Thlaspi arvense genome assembly, chromosome: 4	Thlaspi arvense	0	2	17	57210547	57210532
2	19	19	38.2	100.000	19	5.3	0	0	86	86	Apotomis betuletana genome assembly, chromosome: 11	Apotomis betuletana	0	2	20	19466534	19466516
2	19	19	38.2	100.000	19	5.3	0	0	86	86	Fraxinus pennsylvanica genome assembly, chromosome: 4	Fraxinus pennsylvanica	0	1	19	203423	203405
2	18	18	36.2	100.000	18	21	0	0	82	82	Bradyrhizobium elkanii USDA 61 DNA, complete genome	Bradyrhizobium elkanii USDA 61	0	4	21	8249825	8249842
2	18	18	36.2	100.000	18	21	0	0	82	82	Aspergillus lentulus vegetative incompatibility protein HET-E-1 (IFM58399_02814), partial mRNA	Aspergillus lentulus	0	5	22	3622	3639
2	18	18	36.2	100.000	18	21	0	0	82	82	Achromobacter insolitus strain LCu2 chromosome, complete genome	Achromobacter insolitus	0	4	21	5171867	5171884
2	18	18	36.2	100.000	18	21	0	0	82	82	Shimwellia blattae strain NCTC10965 genome assembly, chromosome: 1	Shimwellia blattae	0	5	22	3564701	3564718
2	18	18	36.2	100.000	18	21	0	0	82	82	Achromobacter insolitus strain NCTC13520 genome assembly, chromosome: 1	Achromobacter insolitus	0	4	21	5169480	5169497
2	18	18	36.2	100.000	18	21	0	0	82	82	Shimwellia blattae strain NCTC12127 genome assembly, chromosome: 1	Shimwellia blattae	0	5	22	3567626	3567643
3	19	19	38.2	100.000	19	5.3	0	0	86	86	Hydrocarboniclastica marina strain soil36-7 chromosome, complete genome	Hydrocarboniclastica marina	0	2	20	2815105	2815087
3	19	19	38.2	100.000	19	5.3	0	0	86	86	Diatraea saccharalis genome assembly, chromosome: 15	Diatraea saccharalis	0	1	19	7703722	7703740
3	19	19	38.2	100.000	19	5.3	0	0	100	86	Paenibacillus sp. HWE-109 chromosome	Paenibacillus sp. HWE-109	0	2	20	3313744	3313762
