0	100.000	0	100	0	1.91e-04	20	40.1	2180566418	NR_174274	1391	Corynebacterium urogenitale strain LMM-1652 16S ribosomal RNA, partial sequence	Corynebacterium urogenitale
0	100.000	0	100	0	1.91e-04	20	40.1	1953646765	NR_171545	1497	Kocuria soli strain M5W7-7 16S ribosomal RNA, partial sequence	Kocuria soli
0	100.000	0	100	0	1.91e-04	20	40.1	1953646741	NR_171531	1514	Siminovitchia acidinfaciens strain 3-2-2 16S ribosomal RNA, partial sequence	Siminovitchia acidinfaciens
0	100.000	0	100	0	1.91e-04	20	40.1	1953646621	NR_171466	1421	Lacticaseibacillus hulanensis strain ZW163 16S ribosomal RNA, partial sequence	Lacticaseibacillus hulanensis
0	100.000	0	100	0	1.91e-04	20	40.1	1811131564	NR_165746	1508	Flavobacterium tangerinum strain YIM 102701-2 16S ribosomal RNA, partial sequence	Flavobacterium tangerinum
0	100.000	0	100	0	1.91e-04	20	40.1	1811131563	NR_165745	1394	Flavobacterium viscosum strain YIM 102796 16S ribosomal RNA, partial sequence	Flavobacterium viscosum
0	100.000	0	100	0	1.91e-04	20	40.1	1811131541	NR_165723	1476	Flavobacterium zhairuonense strain A5.7 16S ribosomal RNA, partial sequence	Flavobacterium zhairuonense
0	100.000	0	100	0	1.91e-04	20	40.1	1811131529	NR_165711	1489	Intestinibaculum porci strain SG0102 16S ribosomal RNA, partial sequence	Intestinibaculum porci
0	100.000	0	100	0	1.91e-04	20	40.1	1776910889	NR_164622	1507	Fudania jinshanensis strain 313 16S ribosomal RNA, partial sequence	Fudania jinshanensis
0	100.000	0	100	0	1.91e-04	20	40.1	1520188686	NR_159902	1557	Xylanibacillus composti strain K13 16S ribosomal RNA, complete sequence	Xylanibacillus composti
0	100.000	0	100	0	1.91e-04	20	40.1	1520188684	NR_159901	1557	Xylanibacillus composti strain K13 16S ribosomal RNA, complete sequence	Xylanibacillus composti
0	100.000	0	100	0	1.91e-04	20	40.1	1520188683	NR_159900	1556	Xylanibacillus composti strain K13 16S ribosomal RNA, complete sequence	Xylanibacillus composti
0	100.000	0	100	0	1.91e-04	20	40.1	1520188680	NR_159899	1556	Xylanibacillus composti strain K13 16S ribosomal RNA, complete sequence	Xylanibacillus composti
0	100.000	0	100	0	1.91e-04	20	40.1	2136551662	NR_173667	1538	Litoribacterium kuwaitense strain SIJ1 16S ribosomal RNA, partial sequence	Litoribacterium kuwaitense
0	100.000	0	100	0	1.91e-04	20	40.1	2180566346	NR_174222	1477	Patiriisocius marinistellae strain KK4 16S ribosomal RNA, partial sequence	Patiriisocius marinistellae
0	100.000	0	100	0	699	9	18.3	2180566346	NR_174222	1477	Patiriisocius marinistellae strain KK4 16S ribosomal RNA, partial sequence	Patiriisocius marinistellae
