C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1860108958	MN935487	15489	Idiocerus herrichii voucher IMNU201905040001 mitochondrion, complete genome	Idiocerus herrichii
C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1858311289	MN689337	560	Ascotis selenaria voucher JKD00014 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Ascotis selenaria
C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1859676075	NC_048885	23122	Rhynchium aff. brunneum GX mitochondrion, complete genome	Rhynchium aff. brunneum GX
C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1859676061	NC_048884	23251	Rhynchium aff. brunneum YN mitochondrion, complete genome	Rhynchium aff. brunneum YN
C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1851189846	MK051030	16317	Rhynchium quinquecinctum mitochondrion, partial genome	Rhynchium quinquecinctum
C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1850900378	MT577381	690	Scolytodes maurus voucher CtSct20 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Scolytodes maurus
C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1788547681	MN882692	1266	Hirudinaria bpling voucher MUMNH-HIR017-02 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Hirudinaria bpling
C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1788547679	MN882691	1266	Hirudinaria bpling voucher MUMNH-HIR016-05 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Hirudinaria bpling
C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1788547677	MN882690	1266	Hirudinaria bpling voucher MUMNH-HIR016-04 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Hirudinaria bpling
C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1837662412	MK760251	498	Culicoides tuttifrutti voucher ZAPR06 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Culicoides tuttifrutti
C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1837662358	MK760224	498	Culicoides orientalis voucher VNMC14 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Culicoides orientalis
C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1837662290	MK760190	498	Culicoides loxodontis voucher ZAKR03 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Culicoides loxodontis
C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1837662288	MK760189	498	Culicoides loxodontis voucher ZAKR02 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Culicoides loxodontis
C1-J-_2195@C1-J-_2195	100.000	0	100	0	0.008	24	48.1	1837662286	MK760188	498	Culicoides loxodontis voucher ZAKR01 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Culicoides loxodontis
