R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	1691166148	LS991509	15949	Daphnia pulicaria genomic DNA containing mtDNA region, isolate CZ-RIM1-1	Daphnia pulicaria
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	854936546	KR676504	746	Carposina graminis isolate 05A80 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Carposina graminis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	854936543	KR676503	750	Carposina olivaceonitens isolate 04A76 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Carposina olivaceonitens
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2233301938	OW443345	24952773	Hypsopygia costalis genome assembly, chromosome: 20	Hypsopygia costalis
R_COI@R_COI	100.000	0	100	0	815	16	32.2	2233301938	OW443345	24952773	Hypsopygia costalis genome assembly, chromosome: 20	Hypsopygia costalis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2206654511	OW028608	16747	Chloroclysta siterata genome assembly, organelle: mitochondrion	Chloroclysta siterata
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	100.000	0	100	0	8.78e-04	26	52.0	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
R_COI@R_COI	96.154	0	100	1	0.21	22	44.1	2095609480	OU611933	38596305	Harmonia axyridis genome assembly, chromosome: X	Harmonia axyridis
