0	25	25	50.1	100.000	25	0.003	0	0	100	100	Pseudis laevis voucher FN 012 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial	Lysapsus laevis	0	1	25	552	528
0	25	25	50.1	100.000	25	0.003	0	0	100	100	Pseudis laevis voucher FN 011 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial	Lysapsus laevis	0	1	25	552	528
0	25	25	50.1	100.000	25	0.003	0	0	100	100	Phrynopus vestigiatus voucher MUSM29542 12S ribosomal RNA gene, complete sequence; mitochondrial	Phrynopus vestigiatus	0	1	25	126	102
0	25	25	50.1	100.000	25	0.003	0	0	100	100	Microkayla chilina voucher MNCN43772 12S ribosomal RNA gene, partial sequence; mitochondrial	Microkayla chilina	0	1	25	592	568
0	25	25	50.1	100.000	25	0.003	0	0	100	100	Microkayla illampu voucher MNCN-DNA558 12S ribosomal RNA gene, partial sequence; mitochondrial	Microkayla illampu	0	1	25	591	567
0	25	25	50.1	100.000	25	0.003	0	0	100	100	Ansonia minuta voucher NMBE:1061561 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial	Ansonia minuta	0	1	25	530	506
0	25	25	50.1	100.000	25	0.003	0	0	100	100	Ansonia minuta voucher NMBE:1057518 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial	Ansonia minuta	0	1	25	513	489
0	25	25	50.1	100.000	25	0.003	0	0	100	100	Ansonia minuta voucher NMBE:1057517 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial	Ansonia minuta	0	1	25	516	492
0	25	25	50.1	100.000	25	0.003	0	0	100	100	Ischnocnema bolbodactyla voucher CFBHT4495 12S ribosomal RNA gene, partial sequence; mitochondrial	Ischnocnema bolbodactyla	0	1	25	547	523
0	25	25	50.1	100.000	25	0.003	0	0	100	100	Nectophrynoides paulae isolate MTSN5630 voucher MTSN 5630 12S ribosomal RNA gene, partial sequence; mitochondrial	Nectophrynoides paulae	0	1	25	76	52
1	25	25	50.1	100.000	25	0.003	0	0	100	100	Phrynopus remotum voucher CORBIDI:20533 small subunit ribosomal RNA gene, partial sequence; mitochondrial	Phrynopus remotum	0	1	25	121	97
1	25	25	50.1	100.000	25	0.003	0	0	100	100	Crossodactylodes bokermanni voucher UFMG_14190 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial	Crossodactylodes bokermanni	0	1	25	437	413
1	25	25	50.1	100.000	25	0.003	0	0	100	100	Crossodactylodes bokermanni voucher UFMG_14189 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial	Crossodactylodes bokermanni	0	1	25	437	413
1	25	25	50.1	100.000	25	0.003	0	0	100	100	Crossodactylodes bokermanni voucher UFMG_14188 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial	Crossodactylodes bokermanni	0	1	25	437	413
1	25	25	50.1	100.000	25	0.003	0	0	100	100	Crossodactylodes bokermanni voucher CFBH_30709 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial	Crossodactylodes bokermanni	0	1	25	557	533
1	25	25	50.1	100.000	25	0.003	0	0	100	100	Nyctimantis rugiceps voucher KHJ 603 12S ribosomal RNA, tRNA-Val, and 16S ribosomal RNA genes, partial sequence; mitochondrial	Nyctimantis rugiceps	0	1	25	557	533
1	25	25	50.1	100.000	25	0.003	0	0	100	100	Boana boans isolate QCAZA51319 small subunit ribosomal RNA gene, partial sequence; mitochondrial	Boana boans	0	1	25	569	545
1	25	25	50.1	100.000	25	0.003	0	0	100	100	Boana boans isolate QCAZA51309 small subunit ribosomal RNA gene, partial sequence; mitochondrial	Boana boans	0	1	25	569	545
