0	20	20	40.1	100.000	20	1.3	0	0	91	91	Homo sapiens DLG associated protein 2 (DLGAP2), RefSeqGene on chromosome 8	Homo sapiens	0	1	20	120768	120749
0	20	20	40.1	100.000	20	1.3	0	0	91	91	Homo sapiens chromosome 8, clone RP11-43A14, complete sequence	Homo sapiens	0	1	20	192185	192166
0	20	20	40.1	100.000	20	1.3	0	0	91	91	Homo sapiens chromosome 8, clone RP11-555E9, complete sequence	Homo sapiens	0	1	20	136500	136519
0	19	19	38.2	100.000	19	5.3	0	0	86	86	PREDICTED: Penaeus japonicus uncharacterized LOC122247537 (LOC122247537), mRNA	Penaeus japonicus	0	1	19	120	102
0	19	19	38.2	100.000	19	5.3	0	0	86	86	Macrobrachium nipponense isolate FS-2020 chromosome 24	Macrobrachium nipponense	0	2	20	55985896	55985878
0	19	19	38.2	100.000	19	5.3	0	0	86	86	2_Tsi_b3v08	Timema shepardi	0	3	21	54528	54546
0	22	18	36.2	95.455	21	21	0	0	100	100	Danio rerio genome assembly, chromosome: 19	Danio rerio	1	1	22	18540370	18540349
0	18	18	36.2	100.000	18	21	0	0	82	82	Coregonus sp. 'balchen' genome assembly, chromosome: 20	Coregonus sp. 'balchen'	0	5	22	36933210	36933193
0	18	18	36.2	100.000	18	21	0	0	82	82	Vigna unguiculata cultivar Xiabao 2 chromosome Vu01	Vigna unguiculata	0	1	18	51852780	51852763
0	22	18	36.2	95.455	21	21	0	0	100	100	Danio rerio genome assembly, chromosome: 19	Danio rerio	1	1	22	18842623	18842602
1	20	20	40.1	100.000	20	1.3	0	0	91	91	Spodoptera littoralis genome assembly, chromosome: 21	Spodoptera littoralis	0	1	20	1381427	1381408
1	19	19	38.2	100.000	19	5.3	0	0	91	86	Verrucomicrobia bacterium S94 chromosome, complete genome	Verrucomicrobia bacterium S94	0	3	21	3021463	3021481
1	16	16	32.2	100.000	16	326	0	0	91	73	Verrucomicrobia bacterium S94 chromosome, complete genome	Verrucomicrobia bacterium S94	0	2	17	4092559	4092544
1	19	19	38.2	100.000	19	5.3	0	0	86	86	Mesorhizobium sp. 131-2-1 DNA, complete genome	Mesorhizobium sp. 131-2-1	0	4	22	2682725	2682743
1	18	18	36.2	100.000	18	21	0	0	82	82	Alpheidae sp. IP0152 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Alpheidae sp. IP0152	0	1	18	332	315
1	18	18	36.2	100.000	18	21	0	0	82	82	Decapoda sp. IP0116 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Decapoda sp. IP0116	0	1	18	338	321
1	18	18	36.2	100.000	18	21	0	0	86	82	Crassostrea gigas genome assembly, linkage group: LG7	Crassostrea gigas	0	1	18	20659103	20659086
