aantennf	100.000	0	100	0	2.67e-04	27	54.0	1842066502	MT474875	658	Bactrocera bryoniae isolate VAITC7173b cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Bactrocera bryoniae
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1842066500	MT474874	658	Bactrocera bryoniae isolate VAITC7173a cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Bactrocera bryoniae
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1811916911	MG962410	658	Bactrocera zonata cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1811916909	MG962409	658	Bactrocera zonata cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1811916905	MG962407	658	Bactrocera zonata cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1811916903	MG962406	658	Bactrocera zonata cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1702719101	MK564023	658	Bactrocera zonata isolate 14 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1702719097	MK564021	658	Bactrocera zonata isolate 12 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1702719095	MK564020	658	Bactrocera zonata isolate 11 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1702719093	MK564019	658	Bactrocera zonata isolate 10 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1702719089	MK564017	658	Bactrocera zonata isolate 8 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1702719087	MK564016	658	Bactrocera zonata isolate 7 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1702719083	MK564014	658	Bactrocera zonata isolate 5 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1702719081	MK564013	658	Bactrocera zonata isolate 4 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1702719077	MK564011	658	Bactrocera zonata isolate 2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1702719075	MK564010	658	Bactrocera zonata isolate 1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1824669149	NC_046521	15285	Bactrocera rubigina mitochondrion, complete genome	Bactrocera rubigina
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1797954973	MN016976	681	Bactrocera correcta isolate B.cor_1.80 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera correcta
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1797954961	MN016970	681	Bactrocera correcta isolate B.cor_1.20 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera correcta
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1797954959	MN016969	682	Bactrocera correcta isolate B.cor_1.10 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera correcta
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1768912999	MK296117	682	Bactrocera zonata isolate FSD-16 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1777418344	MN609472	657	Trachys griseofasciatus voucher NSMK:IN201900057 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial	Trachys griseofasciatus
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1777418342	MN609471	657	Trachys griseofasciatus voucher NSMK:IN201900056 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial	Trachys griseofasciatus
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1777418340	MN609470	657	Trachys griseofasciatus voucher NSMK:IN201900055 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial	Trachys griseofasciatus
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1743042087	MK547434	658	Rhabdoblatta saussurei isolate RhabSaus02 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial	Rhabdoblatta saussurei
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1743042085	MK547433	658	Rhabdoblatta saussurei isolate RhabSaus01 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial	Rhabdoblatta saussurei
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1686075079	MH481996	559	Diogenes sp. JL-NM-005 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Diogenes sp. JL-NM-005
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1652578473	MH998917	669	Rhagoletis nova isolate 1 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial	Rhagoletis nova
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1535685516	MK074770	658	Bactrocera limbifera voucher UHIM.ms7351 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Bactrocera limbifera
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1535685480	MK074752	658	Bactrocera limbifera voucher UHIM.ms6179 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Bactrocera limbifera
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1535685472	MK074748	658	Bactrocera limbifera voucher UHIM.ms6185 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Bactrocera limbifera
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1535685456	MK074740	658	Bactrocera ernesti voucher UHIM.ms6192 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Bactrocera ernesti
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1500153578	MG881760	687	Bactrocera zonata isolate Zarabad8 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1500153576	MG881759	687	Bactrocera zonata isolate Zarabad7 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1500153572	MG881757	687	Bactrocera zonata isolate Zarabad5 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1500153570	MG881756	687	Bactrocera zonata isolate Zarabad4 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1500153466	MG881704	672	Bactrocera zonata isolate Dehestan-e-Kahir2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1500153458	MG881700	687	Bactrocera zonata isolate Chabahar4 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1500153456	MG881699	685	Bactrocera zonata isolate Chabahar3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1500153454	MG881698	684	Bactrocera zonata isolate Chabahar2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1500153452	MG881697	687	Bactrocera zonata isolate Chabahar1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1456216830	MG670104	676	Bactrocera zonata isolate B_Z_HajiAbad cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1418576751	NC_037722	15860	Bactrocera limbifera isolate BL1 mitochondrion, complete genome	Bactrocera limbifera
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1376161593	MF095188	658	Bactrocera rubigina voucher Pq160210 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Bactrocera rubigina
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1315215222	MF468106	625	Aristeus pallidicauda voucher NTOU:M02056 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial	Aristeus pallidicauda
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1315215220	MF468105	625	Aristeus pallidicauda voucher NTOU:M02055 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial	Aristeus pallidicauda
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1235204836	MF373449	130	Bactrocera limbifera voucher ROBali_Museum_5 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial	Bactrocera limbifera
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1214167824	KY845462	559	Bactrocera zonata voucher BIOUG15336-H09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1214150776	KY829593	588	Bactrocera zonata voucher BIOUG15336-B06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Bactrocera zonata
aantennf	100.000	0	100	0	2.67e-04	27	54.0	1187633511	KU985304	658	Bactrocera limbifera voucher RO-PST-19 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial	Bactrocera limbifera
