0	23	23	46.1	100.000	23	0.022	0	0	100	100	PREDICTED: Camponotus floridanus rhodopsin (LOC105252466), mRNA	Camponotus floridanus	0	1	23	280	302
0	23	23	46.1	100.000	23	0.022	0	0	100	100	Camponotus abdominalis rhodopsin mRNA, complete cds	Camponotus atriceps	0	1	23	247	269
0	20	20	40.1	100.000	20	1.3	0	0	87	87	MAG: Syntrophobacterales bacterium isolate bin204 chromosome	Syntrophobacterales bacterium	0	3	22	767733	767752
0	20	20	40.1	100.000	20	1.3	0	0	87	87	PREDICTED: Stegodyphus dumicola probable serine/threonine-protein kinase DDB_G0276461 (LOC118200610), mRNA	Stegodyphus dumicola	0	1	20	1043	1062
0	19	19	38.2	100.000	19	5.3	0	0	83	83	Zasmidium cellare ATCC 36951 uncharacterized protein (M409DRAFT_49029), partial mRNA	Zasmidium cellare ATCC 36951	0	3	21	744	762
0	19	19	38.2	100.000	19	5.3	0	0	83	83	PREDICTED: Rattus rattus zinc finger CCHC-type containing 24 (Zcchc24), mRNA	Rattus rattus	0	1	19	1770	1788
0	19	19	38.2	100.000	19	5.3	0	0	83	83	Sciurus vulgaris genome assembly, chromosome: 15	Sciurus vulgaris	0	4	22	59102103	59102121
0	23	19	38.2	95.652	22	5.3	0	0	100	100	Bradysia odoriphaga long-wavelength-sensitive opsin-like protein mRNA, complete cds	Bradysia odoriphaga	1	1	23	237	259
0	19	19	38.2	100.000	19	5.3	0	0	83	83	PREDICTED: Mastomys coucha zinc finger CCHC-type containing 24 (Zcchc24), mRNA	Mastomys coucha	0	1	19	1841	1859
0	19	19	38.2	100.000	19	5.3	0	0	83	83	PREDICTED: Syzygium oleosum uncharacterized LOC115694381 (LOC115694381), mRNA	Syzygium oleosum	0	4	22	957	975
1	23	23	46.1	100.000	23	0.022	0	0	100	100	Myrmecia forceps gene for long wave opsin, partial cds	Myrmecia forceps	0	1	23	517	539
1	19	19	38.2	100.000	19	5.3	0	0	87	83	Canis lupus familiaris breed Labrador retriever chromosome 15a	Canis lupus familiaris	0	4	22	15425279	15425297
1	17	17	34.2	100.000	17	82	0	0	87	74	Canis lupus familiaris breed Labrador retriever chromosome 15a	Canis lupus familiaris	0	6	22	10437201	10437217
1	16	16	32.2	100.000	16	326	0	0	87	70	Canis lupus familiaris breed Labrador retriever chromosome 15a	Canis lupus familiaris	0	8	23	33745401	33745416
1	16	16	32.2	100.000	16	326	0	0	87	70	Canis lupus familiaris breed Labrador retriever chromosome 15a	Canis lupus familiaris	0	8	23	60847865	60847850
1	19	19	38.2	100.000	19	5.3	0	0	87	83	Canis lupus familiaris breed Labrador retriever chromosome 15b	Canis lupus familiaris	0	4	22	15430083	15430101
1	17	17	34.2	100.000	17	82	0	0	87	74	Canis lupus familiaris breed Labrador retriever chromosome 15b	Canis lupus familiaris	0	6	22	10438876	10438892
1	16	16	32.2	100.000	16	326	0	0	87	70	Canis lupus familiaris breed Labrador retriever chromosome 15b	Canis lupus familiaris	0	8	23	33750567	33750582
