0	100.000	0	100	0	1.3	20	40.1	1862839762	LR812090	4665060	Alteromonas sp. ATCC 43554 isolate Alteromonas fortis genome assembly, chromosome: ALFOR1	Alteromonas macleodii
0	100.000	0	100	0	1.3	20	40.1	1862839762	LR812090	4665060	Alteromonas sp. ATCC 43554 isolate Alteromonas fortis genome assembly, chromosome: ALFOR1	Alteromonas macleodii
0	100.000	0	100	0	1.3	20	40.1	1862839762	LR812090	4665060	Alteromonas sp. ATCC 43554 isolate Alteromonas fortis genome assembly, chromosome: ALFOR1	Alteromonas macleodii
0	100.000	0	100	0	1.3	20	40.1	1862738216	CP055292	4762774	Shigella sonnei strain SE6-1 chromosome, complete genome	Shigella sonnei
0	100.000	0	100	0	1.3	20	40.1	1862738216	CP055292	4762774	Shigella sonnei strain SE6-1 chromosome, complete genome	Shigella sonnei
0	100.000	0	100	0	1.3	20	40.1	1862738216	CP055292	4762774	Shigella sonnei strain SE6-1 chromosome, complete genome	Shigella sonnei
0	100.000	0	100	0	1.3	20	40.1	1862738216	CP055292	4762774	Shigella sonnei strain SE6-1 chromosome, complete genome	Shigella sonnei
0	100.000	0	100	0	1.3	20	40.1	1862738216	CP055292	4762774	Shigella sonnei strain SE6-1 chromosome, complete genome	Shigella sonnei
0	100.000	0	100	0	1.3	20	40.1	1862738216	CP055292	4762774	Shigella sonnei strain SE6-1 chromosome, complete genome	Shigella sonnei
0	100.000	0	100	0	1.3	20	40.1	1862738216	CP055292	4762774	Shigella sonnei strain SE6-1 chromosome, complete genome	Shigella sonnei
0	100.000	0	100	0	1.3	20	40.1	1862734813	CP055277	3479933	Acinetobacter sp. NEB 394 chromosome, complete genome	Acinetobacter sp. NEB 394
0	100.000	0	100	0	1.3	20	40.1	1862734813	CP055277	3479933	Acinetobacter sp. NEB 394 chromosome, complete genome	Acinetobacter sp. NEB 394
0	100.000	0	100	0	1.3	20	40.1	1862734813	CP055277	3479933	Acinetobacter sp. NEB 394 chromosome, complete genome	Acinetobacter sp. NEB 394
0	100.000	0	100	0	1.3	20	40.1	1862734813	CP055277	3479933	Acinetobacter sp. NEB 394 chromosome, complete genome	Acinetobacter sp. NEB 394
0	100.000	0	100	0	1.3	20	40.1	1862734813	CP055277	3479933	Acinetobacter sp. NEB 394 chromosome, complete genome	Acinetobacter sp. NEB 394
0	100.000	0	100	0	1.3	20	40.1	1862734813	CP055277	3479933	Acinetobacter sp. NEB 394 chromosome, complete genome	Acinetobacter sp. NEB 394
0	100.000	0	100	0	1.3	20	40.1	1862734813	CP055277	3479933	Acinetobacter sp. NEB 394 chromosome, complete genome	Acinetobacter sp. NEB 394
0	100.000	0	100	0	1.3	20	40.1	1861422370	CP054236	5147412	Escherichia coli strain EcPF5 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861422370	CP054236	5147412	Escherichia coli strain EcPF5 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861422370	CP054236	5147412	Escherichia coli strain EcPF5 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861422370	CP054236	5147412	Escherichia coli strain EcPF5 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861422370	CP054236	5147412	Escherichia coli strain EcPF5 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861422370	CP054236	5147412	Escherichia coli strain EcPF5 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861422370	CP054236	5147412	Escherichia coli strain EcPF5 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861417655	CP054232	4996527	Escherichia coli strain EcPF7 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861417655	CP054232	4996527	Escherichia coli strain EcPF7 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861417655	CP054232	4996527	Escherichia coli strain EcPF7 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861417655	CP054232	4996527	Escherichia coli strain EcPF7 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861417655	CP054232	4996527	Escherichia coli strain EcPF7 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861417655	CP054232	4996527	Escherichia coli strain EcPF7 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861417655	CP054232	4996527	Escherichia coli strain EcPF7 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861412957	CP054230	5129852	Escherichia coli strain EcPF14 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861412957	CP054230	5129852	Escherichia coli strain EcPF14 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861412957	CP054230	5129852	Escherichia coli strain EcPF14 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861412957	CP054230	5129852	Escherichia coli strain EcPF14 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861412957	CP054230	5129852	Escherichia coli strain EcPF14 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861412957	CP054230	5129852	Escherichia coli strain EcPF14 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861412957	CP054230	5129852	Escherichia coli strain EcPF14 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861408438	CP054227	4796742	Escherichia coli strain EcPF15 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861408438	CP054227	4796742	Escherichia coli strain EcPF15 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861408438	CP054227	4796742	Escherichia coli strain EcPF15 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861408438	CP054227	4796742	Escherichia coli strain EcPF15 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861408438	CP054227	4796742	Escherichia coli strain EcPF15 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861408438	CP054227	4796742	Escherichia coli strain EcPF15 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861408438	CP054227	4796742	Escherichia coli strain EcPF15 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861403979	CP054224	4721932	Escherichia coli strain EcPF16 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861403979	CP054224	4721932	Escherichia coli strain EcPF16 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861403979	CP054224	4721932	Escherichia coli strain EcPF16 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861403979	CP054224	4721932	Escherichia coli strain EcPF16 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861403979	CP054224	4721932	Escherichia coli strain EcPF16 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861403979	CP054224	4721932	Escherichia coli strain EcPF16 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861403979	CP054224	4721932	Escherichia coli strain EcPF16 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861398938	CP054219	5010549	Escherichia coli strain EcPF18 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861398938	CP054219	5010549	Escherichia coli strain EcPF18 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861398938	CP054219	5010549	Escherichia coli strain EcPF18 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861398938	CP054219	5010549	Escherichia coli strain EcPF18 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861398938	CP054219	5010549	Escherichia coli strain EcPF18 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861398938	CP054219	5010549	Escherichia coli strain EcPF18 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861398938	CP054219	5010549	Escherichia coli strain EcPF18 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861394031	CP054214	5025664	Escherichia coli strain EcPF40 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861394031	CP054214	5025664	Escherichia coli strain EcPF40 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861394031	CP054214	5025664	Escherichia coli strain EcPF40 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861394031	CP054214	5025664	Escherichia coli strain EcPF40 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861394031	CP054214	5025664	Escherichia coli strain EcPF40 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861394031	CP054214	5025664	Escherichia coli strain EcPF40 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861394031	CP054214	5025664	Escherichia coli strain EcPF40 chromosome, complete genome	Escherichia coli
0	100.000	0	100	0	1.3	20	40.1	1861385545	CP054301	4068722	Marinomonas primoryensis strain KMM3633 chromosome, complete genome	Marinomonas primoryensis
0	100.000	0	100	0	1.3	20	40.1	1861385545	CP054301	4068722	Marinomonas primoryensis strain KMM3633 chromosome, complete genome	Marinomonas primoryensis
0	100.000	0	100	0	1.3	20	40.1	1861385545	CP054301	4068722	Marinomonas primoryensis strain KMM3633 chromosome, complete genome	Marinomonas primoryensis
0	100.000	0	100	0	1.3	20	40.1	1861385545	CP054301	4068722	Marinomonas primoryensis strain KMM3633 chromosome, complete genome	Marinomonas primoryensis
0	100.000	0	100	0	1.3	20	40.1	1861385545	CP054301	4068722	Marinomonas primoryensis strain KMM3633 chromosome, complete genome	Marinomonas primoryensis
0	100.000	0	100	0	1.3	20	40.1	1861385545	CP054301	4068722	Marinomonas primoryensis strain KMM3633 chromosome, complete genome	Marinomonas primoryensis
0	100.000	0	100	0	1.3	20	40.1	1861385545	CP054301	4068722	Marinomonas primoryensis strain KMM3633 chromosome, complete genome	Marinomonas primoryensis
